x0,x1,x2,cluster_id
0.489782,-0.787087,-0.721713,1
-0.478509,-0.907808,-1.24436,8
0.737479,-0.612405,-0.851694,1
0.736832,-0.536038,-0.331504,1
-0.738614,0.0744885,-0.505018,8
-0.630918,-0.60001,-1.01589,8
-0.614167,-0.236446,-0.84198,8
0.779808,0.739815,-0.19992,5
0.819537,0.974912,-0.418007,5
0.407969,-0.201007,-0.377615,1
-0.705106,0.513751,-0.605337,5
0.443527,-0.324543,-0.436745,1
0.36816,1.08127,-1.13704,5
-0.294597,-0.0630947,-0.71851,8
-0.698925,-0.697619,-0.160342,8
0.87242,0.553655,-0.992203,5
0.0413732,-0.822174,-0.414328,8
-1.28592,-0.0785196,-0.613739,5
-0.936597,-1.00202,-0.651825,8
0.31912,0.00218092,-0.587049,1
-0.494328,0.114047,-0.380951,8
1.05151,0.347136,-0.614533,5
0.194058,-0.116219,-0.780902,1
0.716012,-1.47075,-0.562758,1
-0.0431427,-0.799323,-0.19532,8
0.731017,-0.251291,-0.836187,1
0.0929977,-0.0373832,-0.258114,1
0.324267,-0.415953,-0.977904,10
-1.17132,1.4098,-0.830674,8
0.62706,-0.890735,0.218541,1
-0.959379,-0.210946,0.209001,8
-0.394491,1.01905,-0.748335,8
0.685926,0.791631,-0.416257,5
-0.714987,-0.827709,-0.270244,8
-1.18495,0.0876371,-0.898509,5
-0.548415,0.371937,-0.146278,8
0.297256,0.179447,-0.794452,5
-0.886763,-0.870807,-0.584674,8
0.249145,-0.321786,-0.852755,1
-0.213446,-0.256404,-1.44474,10
0.33639,-0.903711,-1.01922,1
-0.261665,0.0271086,-0.250303,8
-0.217516,0.0991213,-0.398311,8
-0.851179,-0.0792528,-0.928516,10
-0.411636,0.910612,-1.04008,5
-1.17118,-1.56242,-0.840918,8
-2.03635,-0.900101,-0.407601,5
-1.17846,-0.654878,-0.168495,8
0.639133,-0.590436,-0.692806,1
0.1199,-0.30624,-0.327185,1
-0.712159,-0.374556,-1.02552,10
0.369658,-1.24909,-0.541686,1
0.595561,-0.428201,-0.945679,1
-1.28866,-0.630587,-0.167652,8
0.465474,-1.07131,-0.923444,1
0.287595,-0.429498,-0.559185,1
-0.44412,0.114566,-0.163093,8
-0.738949,0.608701,-0.587721,5
-0.880322,-0.480342,-0.358508,8
-0.668661,0.250249,-0.912668,5
-0.479787,-0.0674321,-0.461809,8
0.588742,-0.639246,-0.746459,1
-0.869126,-0.306784,-0.925021,8
-0.179919,0.49621,-1.09174,5
-0.229207,-0.24066,-0.745563,8
0.523481,0.0417665,-0.449429,1
-0.0742177,-0.975993,-0.395794,8
-0.635223,-0.416161,-0.343032,8
0.720671,0.725494,-0.833241,5
0.877303,-1.41314,-0.625499,1
-0.61965,0.235379,-0.931553,5
-0.13075,0.0815714,-0.697227,5
-0.389469,0.228136,-0.535104,8
0.0766169,0.619858,-1.00238,5
-0.326312,-0.65334,-0.61796,8
-1.22371,0.412605,-0.966553,5
-0.55154,0.883207,-0.360511,8
-0.34693,1.04735,0.215733,8
-0.859651,0.695657,-1.26213,5
0.63268,0.020275,-0.466707,1
-0.911228,0.218451,-0.389096,8
-0.964379,-0.440063,-1.40424,10
0.543453,-0.821692,-0.898242,1
-0.571187,0.957568,-0.414609,8
-0.336433,-0.0181761,-0.882254,10
0.779369,-0.000763554,-1.37018,10
-0.148825,0.14682,-1.44615,10
-0.926993,-0.622844,-0.589324,8
0.145465,-0.288397,-0.922559,10
0.166498,-0.546639,-0.99953,10
-0.369586,0.825007,-0.366174,8
-0.517099,0.295728,-0.575455,8
-0.293045,-0.710299,-0.350391,8
-1.09231,-0.524804,-0.234128,8
0.0576333,-0.305437,-0.781149,1
0.21638,-0.907703,-0.751097,1
-0.215826,-0.0676908,-0.807323,8
0.395126,1.0488,-0.44111,5
0.422866,-0.35242,-0.476303,1
0.444596,0.626671,-0.443762,5
-1.52031,0.553935,-0.586575,5
-0.0443003,0.361182,-1.21291,10
0.556315,-0.30483,-0.646996,1
-0.881781,-0.387134,-0.825723,8
0.660521,0.807585,-1.29718,5
0.914531,-0.511712,-1.36192,10
0.399791,-0.0605615,-1.36642,10
0.36385,0.978367,-1.65953,5
1.18767,0.227813,-0.399368,5
-0.939153,-1.09925,-0.197393,8
-0.0690688,0.132435,-0.545589,5
-0.592112,0.500397,-0.641079,5
0.655775,-0.538549,-1.03182,10
-0.445842,0.28693,-0.897074,5
-0.458459,-1.10826,-0.282855,8
0.00256425,1.10809,-0.650001,5
-1.22379,-0.882487,-0.334175,8
-0.0484533,0.274823,-0.511508,5
-0.00181143,-0.115383,-0.429998,1
0.270053,0.85002,-0.0378201,5
-1.20715,0.202915,-0.773041,5
-1.08974,1.23748,-1.56855,5
1.01073,-0.0980452,-1.19535,10
-0.63584,0.930805,-0.382893,8
0.0773618,-0.291797,-1.02399,10
-0.753378,-0.499001,-1.38325,10
-0.333703,-0.0238823,-0.308229,8
-0.325461,0.912223,-0.867945,5
-0.138917,0.608445,-1.23215,5
0.374674,-0.0908506,-0.439786,1
0.981642,-0.599736,-0.987154,10
0.931617,0.869149,-0.953246,5
0.028922,0.215018,-0.806742,5
0.539497,-0.466834,-0.686632,1
-0.379396,-0.244023,-0.898881,8
-1.38263,0.312389,-0.623904,5
0.0463999,1.02899,-0.626609,5
0.431896,0.728442,-0.416356,5
-1.09769,0.208524,-0.396647,5
-0.840037,-1.1093,-0.417339,8
0.553822,-0.428778,-0.302925,1
0.815779,-0.111586,-0.275864,1
-0.768319,-0.0523246,-0.847615,8
0.498696,-1.72233,-0.690796,1
-1.05596,-0.898783,-0.886112,8
-1.13876,-0.217294,-0.260903,8
0.220306,-1.24584,-0.772707,8
0.257402,0.638259,-0.712464,5
0.376857,-1.10301,-0.414661,1
0.0113369,0.459703,-0.972494,5
0.76944,-0.934555,-0.93918,1
-3.90497,0.99803,-1.23757,5
-4.34633,0.341483,-1.23065,5
-3.78911,0.530645,-0.545094,5
-4.18191,-0.289988,-1.12648,5
-3.98584,0.976905,-1.07059,5
-4.45368,1.13574,-0.0347786,5
-3.70583,1.27506,-0.79365,5
-4.25302,2.49566,-1.52164,10
-3.96071,2.03075,-1.48339,10
-4.04085,2.32694,-2.54507,10
-4.31928,0.4389,-0.592302,5
-4.77224,1.15397,-0.357239,5
-3.84028,1.20231,-1.35509,10
-4.27905,0.617296,-0.744234,5
-4.42222,1.25603,-1.13995,5
-4.08207,1.46839,-1.60962,10
-4.18585,0.412675,-1.56797,10
-4.02569,1.74622,-1.25668,5
-3.55453,1.65833,-1.49252,10
-3.93941,1.40347,-1.33499,10
-4.35584,1.02618,-1.48328,10
-4.17658,0.369788,-0.649245,5
-4.61566,0.571485,-0.282927,5
-4.28102,1.47282,-1.48548,10
-4.0216,2.21796,-1.54511,10
-4.03136,2.16621,-1.94059,10
-4.01482,1.37859,-1.5097,10
-4.24289,1.78895,-1.01147,5
-3.26687,2.36709,-1.70602,10
-4.40746,0.729638,-0.201472,5
-3.93634,1.13898,-1.31863,10
-3.99725,1.322,-1.15322,5
-4.54452,1.29478,-1.3887,10
-3.81576,0.698718,-1.08894,5
-3.83328,1.12908,-0.825044,5
-4.08837,1.22667,-0.755009,5
-4.28903,-0.00343454,-0.758018,5
-4.24038,1.25664,-1.30848,10
-4.26776,1.37672,-1.18599,5
-4.54212,0.793391,-0.511385,5
-4.31181,0.334252,-1.66192,10
-4.14563,1.64954,-2.1527,10
-4.20863,0.579551,-1.05979,5
-4.40785,1.36704,-1.346,10
-3.40524,1.53353,-2.13952,10
-4.24475,1.1223,-1.28142,10
-3.65316,1.54062,-1.78313,10
-4.36017,0.996877,-0.497333,5
-3.78322,0.547285,-1.20413,5
-4.81687,0.983552,-0.766681,5
-3.94309,2.14465,-2.03763,10
-3.88634,0.828853,-1.07304,5
-3.84921,1.57623,-1.74437,10
-3.9912,1.51993,-2.153,10
-4.11253,1.52098,-2.00107,10
-4.45902,0.559857,-1.29382,10
-4.42952,0.867595,-1.00664,5
-3.95878,1.16936,-1.59053,10
-4.01873,0.816941,-1.07242,5
-3.83267,1.34294,-1.20036,5
-3.77442,1.33183,-1.05001,5
-4.16669,2.28085,-2.50957,10
-4.49244,1.07362,-1.47412,10
-3.51442,1.46264,-1.49268,10
-4.49768,1.05256,-1.88071,10
-4.02542,1.62092,-2.03005,10
-3.94057,0.80631,-1.92784,10
-3.91113,0.988352,-0.937175,5
-4.34531,0.622973,-0.955812,5
-3.6022,1.09972,-0.914209,5
-3.81701,1.50671,-1.45327,10
-4.16007,0.904085,-1.54802,10
-4.20429,0.754299,-1.19215,5
-3.26653,1.58062,-1.92775,10
-4.5094,1.17596,-1.01212,5
-4.9933,0.821076,-0.954516,5
-3.83909,1.42723,-2.41285,10
-3.78912,1.30574,-0.857402,5
-3.78825,1.39709,-1.94738,10
-3.94162,1.72497,-1.82084,10
-4.62282,1.34957,-0.955447,5
-3.90973,1.52922,-2.27942,10
-3.9373,1.43798,-0.956506,5
-4.1388,1.28931,-1.56825,10
-3.84458,1.4313,-1.3822,10
-4.01696,1.40745,-1.13786,5
-3.75504,1.71302,-2.25526,10
-3.60674,1.78363,-1.63127,10
-4.53757,0.656955,-0.401505,5
-3.93624,1.76472,-2.07225,10
-3.68714,0.965382,-1.49884,10
-4.38884,0.614863,-0.904433,5
-4.5764,0.789682,-0.35842,5
-4.12775,1.05177,-1.96976,10
-4.54714,0.916735,-0.571003,5
-3.87032,1.54487,-1.62083,10
-3.7791,1.77187,-1.10925,5
-3.81155,0.998132,-1.46593,10
-4.11981,1.22399,-1.01248,5
-3.88188,1.39544,-1.91484,10
-4.52505,0.294794,-0.967566,5
-3.58964,1.798,-1.72274,10
-3.84028,1.50485,-2.03243,10
-3.43967,1.57434,-1.91377,10
-3.80002,2.068,-2.32774,10
-3.09531,1.42185,-1.59528,10
-3.97872,0.876862,-1.07541,5
-3.56979,1.94259,-2.14791,10
-4.47035,0.819338,-1.53662,10
-4.13474,1.75547,-1.57032,10
-3.5666,1.12794,-0.572025,5
-3.88206,1.43806,-1.15894,5
-4.33766,0.499835,-1.69981,10
-3.90589,0.872141,-1.41396,10
-3.95088,1.47754,-2.13879,10
-4.66802,0.643681,-0.386105,5
-4.74605,1.01088,-1.17556,5
-4.63086,0.480272,-0.882038,5
-3.55901,1.75987,-2.17019,10
-3.78067,0.979127,-1.23497,5
-3.77646,0.98012,-0.454208,5
-4.10199,1.45054,-1.19288,5
-4.3072,0.860943,-0.756562,5
-4.40221,0.711677,-0.509319,5
-4.67537,1.22486,-1.32744,10
-4.52377,0.620352,-0.97938,5
-4.60793,1.54326,-1.50249,10
-3.87627,1.66664,-2.49965,10
-4.41602,0.913793,-1.74378,10
-3.57402,1.28881,-1.85309,10
-3.7607,1.24586,-2.18723,10
-4.00661,1.64624,-0.848874,5
-4.38734,0.499391,-1.02626,5
-4.34296,0.975013,-1.7053,10
-3.83998,1.05881,-1.51317,10
-3.93289,1.90843,-1.92058,10
-4.04448,0.791813,-1.15141,5
-4.12475,1.39466,-0.875655,5
-4.00336,1.81773,-2.98439,10
-3.43394,1.22346,-1.13624,5
-3.94354,0.942538,-1.27124,10
-4.01359,0.549877,0.0521968,5
-4.58403,0.873295,-1.28999,10
-3.52176,2.09299,-2.11481,10
-3.8869,1.31907,-2.09225,10
-4.01598,1.54949,-0.406227,5
-3.42938,1.24233,-1.57112,10
-4.42183,1.58152,-1.04059,5
-3.94578,1.22141,-1.55806,10
-4.35305,0.572772,-1.24116,5
-4.33859,1.02195,-1.32585,10
-3.74893,1.19493,-2.07698,10
-3.46622,1.19869,-1.58661,10
-3.53204,1.55858,-1.97299,10
-3.57028,1.26607,-1.25929,5
-4.32821,0.624579,-1.94459,10
-3.59093,1.72894,-1.82933,10
-4.60409,1.54001,-1.17156,5
-4.25839,1.30171,-0.777902,5
-4.5696,2.09362,-1.39567,10
-4.29781,1.66359,-1.90594,10
-3.73152,1.99409,-1.5088,10
-4.06066,1.01912,-1.01714,5
-4.62019,0.760621,-0.906485,5
-3.5738,1.22268,-1.39288,10
-4.02222,1.52193,-1.74828,10
-4.22738,1.32883,-1.71938,10
-4.15039,0.989707,-1.76241,10
-3.96721,1.43251,-1.92182,10
-3.94451,0.488796,-1.04969,5
-3.81031,0.555238,-1.6456,10
-4.16049,1.08534,-0.601341,5
-4.32586,0.309103,-0.929452,5
-3.41213,1.82748,-1.13853,5
-3.90711,1.52899,-2.52206,10
-3.75233,1.56941,-2.015,10
-3.1195,0.950438,-2.02756,10
-4.27534,0.510845,-1.61092,10
-3.99917,1.36621,-1.83741,10
-4.02689,1.56857,-0.823513,5
-3.88215,1.58835,-2.59781,10
-3.76193,1.60295,-1.91943,10
-4.2848,0.353425,-0.757053,5
-3.92374,1.46869,-1.89554,10
-3.80928,1.38027,-1.59887,10
-3.10182,1.6658,-1.80658,10
-3.68957,1.06173,-2.07721,10
-4.07629,1.12116,-1.22298,5
-4.43815,1.39159,0.0611561,5
-4.01899,0.120339,-1.22563,10
-4.89701,1.15078,-0.646676,5
-4.28124,1.52096,-1.87587,10
-4.13398,1.29557,-0.890855,5
-3.50021,1.83059,-1.98917,10
-4.04434,1.69913,-2.25609,10
-4.42931,0.494484,-1.4892,10
-4.4292,1.92514,-1.37656,10
-4.62422,1.33578,-1.10515,5
-4.41924,1.25114,-1.1879,5
-4.08283,0.930339,-0.546965,5
-4.34488,1.20336,-1.42258,10
-3.53421,1.62215,-1.98769,10
-3.82021,1.58697,-1.15507,5
-4.15456,0.412435,-1.00718,5
-4.51298,0.740108,-0.705643,5
-3.67273,1.86349,-1.42828,10
-2.97417,0.306711,-0.518984,5
-4.39115,2.19339,-2.4084,10
-3.69412,1.4296,-2.21835,10
-3.33356,1.10362,-1.85032,10
-3.75569,0.946719,-0.974845,5
-3.78087,2.09438,-1.38646,10
-3.99166,0.864004,-1.29967,10
-4.50695,1.57877,-0.448069,5
-3.96594,1.17174,-0.990667,5
-4.24419,1.07665,-1.14042,5
-3.21634,1.53179,-1.26006,5
-3.3398,1.86936,-1.23259,5
-4.01788,1.95576,-0.954165,5
-4.08277,1.59964,-1.80455,10
-3.80994,1.91445,-2.39365,10
-3.07342,1.6249,-1.9898,10
-3.62082,2.16629,-2.24736,10
-3.93408,1.37658,-1.16994,5
-4.6053,1.2882,-1.37693,10
-4.20082,0.725716,-1.36899,10
-4.0898,0.409104,-0.957923,5
-3.19107,1.82925,-1.64376,10
-3.63852,1.47072,-1.85856,10
-4.9316,1.05986,-1.2942,10
-3.82567,1.41116,-2.25043,10
-4.48094,1.00387,-0.775998,5
-3.82458,1.10098,-2.12103,10
-3.86001,0.986755,-1.93584,10
-3.7406,1.83046,-1.62715,10
-3.50718,2.17547,-2.13385,10
-4.37442,1.6176,-1.45501,10
-3.52755,1.37978,-1.16731,5
-4.14717,1.83196,-1.39707,10
-3.83899,1.0817,-1.22428,5
-3.80461,0.718267,-1.40174,10
-4.03242,0.669593,-1.28967,10
-4.49447,0.587527,-0.786328,5
-4.16638,1.99377,-0.823328,5
-3.90155,1.75654,-1.63364,10
-3.85147,1.25553,-1.63561,10
-3.18022,2.13317,-1.96682,10
-3.79268,0.759227,-2.47643,10
-4.54904,1.01694,-0.960685,5
-3.28045,2.00528,-1.75972,10
-3.61164,0.860505,-0.260098,5
-4.23346,1.50028,-1.36894,10
-4.39596,1.07065,-1.19515,5
-3.91286,0.630707,-0.796092,5
-4.24565,0.73056,-0.948163,5
-3.955,1.76776,-1.48366,10
-4.50657,1.01401,-1.2789,10
-3.91483,1.94267,-1.17162,5
-4.54038,0.332347,-0.390428,5
-3.24842,2.21992,-1.65607,10
-4.39822,1.18507,-1.25832,10
-3.66327,2.23561,-2.26438,10
-4.3645,-0.260191,-0.525312,5
-3.90648,1.08252,-1.13525,5
-4.18131,1.81984,-1.74483,10
-4.11453,1.57243,-1.92874,10
-3.32311,2.30922,-2.66963,10
-4.33007,1.23519,-1.18254,5
-3.50316,1.69344,-1.79616,10
-4.19186,1.03759,-1.03781,5
-3.64077,2.16902,-1.76418,10
-3.9635,1.49313,-1.40598,10
-3.47829,0.941602,-1.96882,10
-3.78084,1.59543,-2.08228,10
-3.95458,1.9839,-1.83963,10
-4.39871,2.25813,-2.2026,10
-3.46212,0.91155,-1.57553,10
-4.64698,1.48074,-1.38337,10
-4.48929,1.23478,-1.5118,10
-3.36831,1.45223,-0.676798,5
-4.53394,1.03968,-1.61541,10
-4.14024,1.22453,-1.19555,5
-3.92125,1.36099,-1.04185,5
-3.84627,1.60617,-1.83922,10
-4.78361,0.841258,-0.539935,5
-3.84339,0.484048,-0.997891,5
-4.67743,1.17864,-0.64109,5
-3.47966,1.15079,-1.48483,10
-4.07919,1.57,-1.83729,10
-4.51606,1.45821,-1.09951,5
-4.89594,1.07383,-0.626744,5
-4.49604,0.893546,-0.514194,5
-3.66398,0.625087,-1.77805,10
-3.3271,1.78298,-1.22026,5
-3.6982,1.5639,-1.23237,5
-4.59983,1.08135,-1.05501,5
-3.0268,2.02517,-0.902493,5
-4.03235,1.15076,-1.46542,10
-2.60256,2.01608,-2.11747,10
-3.87349,1.75696,-1.96488,10
1.9951,3.8553,5.31975,9
3.23247,3.6098,5.56074,6
0.859281,3.87329,6.61646,9
1.64901,4.48976,5.83378,9
1.48204,3.29697,6.08028,6
2.50274,3.365,5.59212,6
2.40174,2.82017,6.82727,6
2.68839,3.47567,6.04133,6
1.52441,3.34013,6.17529,6
2.90858,4.56233,6.24794,9
1.9496,4.13328,5.34827,9
1.27383,4.61879,5.89926,9
2.12954,3.20928,5.65628,6
1.57836,3.78866,5.75617,6
2.09857,3.22761,6.47871,6
1.72988,3.76663,6.1267,6
1.49347,3.5673,5.6724,6
1.04596,2.90239,6.94197,6
2.25893,4.17666,5.10564,9
1.3761,3.51727,5.99016,6
1.85069,4.12681,5.38227,9
1.41455,3.7624,6.15358,6
2.26817,5.27479,4.89132,9
3.25373,3.78422,5.5912,6
1.68564,3.54576,6.36179,6
2.33466,2.77684,6.84174,6
2.28941,4.61838,5.3122,9
1.55887,3.98962,5.42698,9
2.68496,3.38813,5.96291,6
2.7415,3.22822,5.53238,6
1.70512,4.18645,5.79685,9
1.7704,3.06452,5.95234,6
1.83883,3.031,7.25546,6
3.5327,3.47125,5.54023,6
1.97104,2.08932,5.84766,6
1.86735,3.47778,6.10324,6
1.32368,2.6401,7.05529,6
1.2055,4.304,6.24709,9
2.22239,4.04056,5.89899,6
1.96953,5.01978,5.28831,9
1.65868,3.12988,6.32474,6
2.34231,3.32639,6.23138,6
2.78425,3.31979,5.52848,6
1.52355,3.5749,6.30512,6
1.85757,3.60867,5.60797,6
1.82701,4.1859,5.79367,9
2.82764,4.07253,5.42199,6
1.84698,3.34898,6.07302,6
1.58026,4.21411,5.92365,9
1.49412,2.8898,6.57623,6
2.99389,3.50476,5.89303,6
2.66439,3.12935,5.88649,6
2.92172,3.66256,5.24078,6
2.01851,4.861,5.70034,9
2.16615,3.56457,6.52578,6
2.56593,2.8636,6.33728,6
1.58243,3.02556,6.52756,6
2.43794,3.11364,5.8721,6
2.29556,4.31984,6.60005,6
2.55627,4.12885,6.08623,6
2.48498,4.34546,5.49081,9
1.09981,4.50638,5.91757,9
2.41651,3.9224,5.1764,9
3.23597,3.58901,5.55631,6
2.41838,3.88821,5.22587,6
2.42251,3.62056,5.65448,6
2.64977,4.0067,5.30239,6
1.71715,3.6382,5.85042,6
2.39917,2.4744,6.33129,6
2.49496,3.97898,5.53447,6
1.85867,2.85277,6.31874,6
2.4709,2.87846,6.1623,6
2.76247,2.94723,4.8126,6
1.39454,2.65778,6.43726,6
2.50566,3.11019,6.14271,6
1.46473,4.10432,5.89958,9
1.34941,3.4921,6.28137,6
2.28401,2.9445,6.43925,6
0.78384,4.02607,6.15979,9
2.57244,4.89411,5.70009,9
1.09697,4.20504,6.71794,9
1.00858,4.29979,6.15818,9
2.77726,3.19415,5.90077,6
1.38769,4.47146,5.974,9
2.47736,4.00074,6.14639,6
1.27488,3.95534,6.09676,9
2.24899,3.45374,6.82888,6
1.8121,3.98764,5.3075,9
3.47083,3.37824,4.7078,6
0.663739,3.98545,6.31469,9
1.59789,3.51953,6.39135,6
1.65759,4.11127,5.84591,9
1.62811,4.16152,6.00374,9
2.01699,4.21426,5.37141,9
2.18781,2.7703,6.53639,6
1.75012,5.2473,5.12543,9
1.89542,3.87396,5.56286,9
2.80898,3.5421,5.48085,6
1.30934,4.44899,4.86884,9
1.24483,3.82265,6.11754,9
1.61449,3.93688,5.3256,9
2.19698,3.7646,5.57372,6
3.0134,2.46965,6.10065,6
2.00233,4.49814,5.41986,9
2.00341,2.81996,6.31085,6
2.71693,4.16554,4.82254,9
2.57074,3.93668,5.31115,6
2.1896,3.92216,5.40064,9
2.08801,3.20591,6.60342,6
1.94023,4.82331,5.27098,9
2.36569,4.20191,6.19197,6
2.891,3.46725,5.96175,6
2.19429,3.79814,6.17088,6
0.858717,3.74936,6.14749,9
2.50993,4.21291,6.41706,6
2.73652,4.4231,5.09415,9
2.98372,3.85952,5.58571,6
1.80031,3.44879,6.09404,6
1.57973,3.7348,6.13649,6
2.03881,4.06234,5.3519,9
2.35937,4.05196,5.5134,9
1.75343,4.05988,5.1715,9
2.62146,3.93929,5.73809,6
3.16511,3.74492,5.63951,6
2.80971,3.80051,5.96937,6
1.24769,4.70527,6.19675,9
1.85193,3.58426,6.50601,6
1.83905,3.43829,6.43041,6
2.51428,4.14042,5.65104,9
2.4947,3.75199,6.76835,6
1.72394,4.00732,6.632,6
2.61145,3.8916,5.36211,6
1.76264,4.68422,4.89999,9
1.65381,4.19376,6.17933,9
2.4148,3.68961,5.43256,6
2.00302,4.75682,4.79417,9
2.74521,3.25103,5.38852,6
1.41504,3.99252,6.22268,9
2.26088,2.81903,6.51342,6
2.61285,3.6292,5.68113,6
2.33986,3.64841,6.17943,6
1.60337,2.68149,6.76636,6
3.00573,4.52924,5.54265,9
3.76872,3.75134,5.08809,6
2.14035,3.46068,6.89924,6
0.797084,3.11933,6.55525,6
1.4469,4.31947,6.45964,9
1.58764,3.23364,5.76932,6
1.89202,3.27093,6.1324,6
2.17292,3.66011,6.2924,6
1.94373,3.46048,6.6577,6
1.80429,3.73192,5.64365,6
3.74512,4.15003,5.28426,6
1.76465,4.01037,5.36406,9
2.74986,3.79688,5.75335,6
1.6424,4.16253,6.2726,9
2.21217,4.07121,6.62039,6
2.18839,4.9408,6.09547,9
2.54523,4.45046,6.0207,9
2.07548,3.39838,6.36164,6
1.78418,3.5769,6.01941,6
0.99018,4.52814,5.57621,9
3.57317,3.12349,5.62221,6
2.32969,3.445,6.30021,6
1.82271,3.70304,5.93458,6
2.02884,3.65921,6.59205,6
2.09834,5.18569,5.24113,9
1.95952,4.59965,5.77238,9
4.12914,3.89462,5.6325,6
1.47247,3.92822,5.49691,9
2.34272,3.34181,5.91263,6
1.47175,4.09472,5.80521,9
1.13351,2.98892,6.85873,6
2.12912,3.15989,6.42083,6
2.70511,3.37178,6.32909,6
2.36853,3.96971,5.04666,9
2.43078,3.64388,5.82007,6
2.0667,4.08458,5.5943,9
1.41213,3.27696,6.12047,6
2.69627,3.99036,4.92821,9
3.01291,3.69969,5.9756,6
2.09642,4.5652,5.48127,9
2.19057,3.20179,5.84101,6
1.27393,3.43822,6.46057,6
2.36537,4.34345,5.54681,9
2.70809,3.67871,5.36059,6
2.01335,3.41927,7.08312,6
1.62518,3.47397,5.97195,6
2.15181,3.78887,5.26385,6
1.12485,4.3113,5.8571,9
2.38633,4.88452,5.99608,9
3.0201,4.10115,5.36292,6
1.64582,3.16337,6.73292,6
2.78669,3.63812,5.37646,6
1.4925,4.83234,5.97548,9
1.09006,3.33079,6.4151,6
0.968515,3.18199,6.28087,6
1.66426,4.76245,6.05172,9
2.60976,4.1027,5.78171,6
1.88194,3.54747,6.12812,6
2.16796,2.41888,6.49289,6
2.1276,3.07064,6.88854,6
2.8182,3.84472,5.30065,6
2.58728,2.79924,6.1234,6
0.725064,2.92726,6.19646,6
2.34224,4.08558,5.38246,9
2.60878,3.82492,5.7137,6
1.65961,4.17679,5.44985,9
1.84298,3.53838,6.53005,6
2.95404,5.06491,5.74804,9
1.25591,3.6579,6.21992,6
2.77834,3.21777,5.95766,6
2.22048,4.42294,5.42758,9
2.87808,4.61339,5.37555,9
1.63243,4.35397,5.93003,9
2.18376,3.26438,6.51605,6
2.32962,4.6552,5.88656,9
1.94726,4.30281,5.67565,9
2.66908,3.46106,7.02576,6
2.31062,4.06139,5.74534,6
2.81853,3.92642,5.56579,6
2.49988,3.97005,5.76368,6
1.75863,3.55379,6.00392,6
1.42856,2.79081,6.10585,6
2.00443,3.93451,5.36646,9
2.49358,3.69679,5.1249,6
1.59503,2.84781,5.95999,6
2.29579,4.15556,5.36322,9
2.04106,3.94973,6.03388,6
1.79798,3.85821,5.98737,6
1.57915,4.67857,5.80308,9
1.54103,4.39519,6.37009,9
2.05183,4.31103,5.31791,9
3.28497,4.05458,5.68269,6
1.13273,3.98437,5.46868,9
2.59085,2.89672,6.81477,6
2.20252,2.54961,6.71658,6
1.5145,4.51691,5.51503,9
1.095,3.47266,6.02347,6
1.57285,4.48211,5.11443,9
1.61177,2.99624,6.31713,6
2.75199,3.19214,5.39918,6
1.29301,3.09147,5.65391,6
0.873997,4.52111,6.33256,9
2.15122,2.23075,6.428,6
2.55724,3.23209,5.72408,6
1.9305,4.08301,5.8,9
0.539157,4.31472,6.18431,9
1.51159,3.79318,5.7005,9
1.59412,3.84955,6.66769,6
2.8339,3.98242,5.94425,6
1.71417,4.12273,5.62809,9
2.68584,3.99889,5.97721,6
1.65415,3.95547,5.16506,9
1.52606,4.31594,5.57696,9
3.48172,3.64858,6.00462,6
2.14285,4.65345,5.3205,9
1.27076,3.60301,6.62386,6
2.31347,3.00427,6.57949,6
2.22856,2.92852,6.47867,6
2.50825,4.14403,4.85872,9
2.74276,4.6926,6.15884,9
2.98514,3.60335,5.68194,6
2.16161,3.64238,5.01474,6
0.682024,3.39065,6.6262,6
2.3508,4.25103,6.01162,9
2.83648,4.37822,5.8039,9
2.33294,4.00698,5.32609,9
2.20939,3.46836,5.77018,6
3.07794,3.31511,5.64815,6
1.79814,3.63882,5.87623,6
2.79384,4.36692,5.96951,9
2.78998,4.4564,5.11619,9
2.44157,3.91589,6.46122,6
1.97953,2.95035,6.6307,6
1.88133,4.81105,5.2288,9
2.53845,3.20225,5.70908,6
1.45024,3.27252,6.46851,6
2.42576,4.70044,5.75204,9
1.60286,3.11122,6.87092,6
3.08936,4.73104,5.68734,9
1.34214,4.18689,6.74335,9
2.03737,3.79999,5.90334,6
2.12312,3.56117,5.81715,6
1.80984,3.28904,5.49739,6
2.08155,4.3317,5.14287,9
1.97194,3.42263,5.84478,6
1.61778,4.71424,5.16224,9
2.77831,3.93585,5.65999,6
2.65817,3.36882,6.55462,6
3.14745,3.69569,5.50912,6
1.62785,3.99734,5.89179,9
1.48134,4.12632,6.20141,9
2.31073,4.04503,5.30941,9
0.208349,4.53515,5.65056,9
1.99775,3.81011,5.44203,6
2.11848,3.7431,6.45906,6
2.37906,4.85191,5.69159,9
2.45225,3.66997,6.95601,6
2.95733,4.33996,5.42552,9
-2.81679,-0.560858,4.53337,0
-3.04476,-1.62606,4.45141,0
-2.99377,-0.396375,4.59702,0
-2.79143,-1.01791,4.06902,0
-2.17497,0.00061822,4.98501,0
-3.28252,-0.963315,4.33805,0
-3.20585,-1.37036,4.27891,0
-2.32311,-0.605717,4.42927,0
-2.91554,-0.284148,5.07154,0
-3.44808,-1.13324,3.76079,0
-2.92398,-0.553809,4.26605,0
-2.23854,0.0356927,4.60302,0
-3.30723,-1.94045,3.74548,0
-2.83341,-0.69462,3.9573,0
